"switch","direction","distance","weight","switch_activation","test_num"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.64","57.21225071225072","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.65","57.25584045584046","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.66","57.50968660968662","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.67","57.45327635327636","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.68","57.67378917378918","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.68","57.955840455840466","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.7","58.08404558404559","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.7","58.17635327635328","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.71","58.83276353276354","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.72","58.46353276353277","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.73","58.384045584045595","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.74","58.46353276353277","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.75","58.66866096866098","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.76","58.71994301994303","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.77","58.74045584045585","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.78","58.94301994301995","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.79","59.01994301994303","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.8","58.97378917378918","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.81","59.10455840455841","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.82","59.16096866096867","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.83","59.12763532763534","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.84","59.437891737891746","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.85","59.58404558404559","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.86","62.11481481481482","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.87","59.56866096866098","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.88","59.843019943019954","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.89","60.09686609686611","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.9","60.18660968660969","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.91","60.80199430199431","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.92","93.62250712250713","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.93","60.57635327635329","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.94","60.63789173789175","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.95","60.78404558404559","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.95","60.868660968660976","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.96","60.860968660968666","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.97","61.004558404558416","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.98","61.02507122507124","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","2.99","61.15584045584046","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3","61.13532763532764","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.01","61.20455840455841","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.02","61.45840455840457","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.03","61.43019943019944","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.04","61.47891737891739","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.05","61.62763532763534","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.06","61.70199430199431","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.06","61.786609686609694","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.07","62.11481481481482","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.08","61.76353276353277","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.09","61.876353276353285","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.1","61.855840455840465","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.11","61.9917378917379","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.11","62.24301994301995","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.12","62.1917378917379","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.13","62.40968660968662","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.13","62.437891737891746","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.14","62.46353276353277","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.15","62.58148148148149","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.16","62.4891737891738","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.17","62.63789173789175","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.18","62.55840455840457","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.19","62.66096866096867","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.2","62.863532763532774","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.21","63.427635327635336","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.22","62.935327635327646","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.23","63.08404558404559","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.24","63.13276353276354","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.24","63.20199430199431","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.26","63.14045584045585","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.26","63.26353276353277","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.27","63.4866096866097","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.28","63.47635327635329","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.29","93.62250712250713","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.3","63.60712250712252","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.31","63.925071225071235","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.32","63.871225071225076","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.33","63.860968660968666","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.34","63.93276353276354","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.35","63.894301994302005","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.35","63.830199430199436","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.36","64.04558404558405","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.37","64.15071225071226","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.38","64.12763532763533","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.39","64.24558404558405","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.4","72.61737891737893","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.41","64.51994301994303","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.41","64.6866096866097","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.43","64.70455840455841","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.43","64.73019943019943","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.44","64.71481481481483","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.45","64.74045584045585","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.47","64.81737891737893","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.47","64.88148148148149","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.48","65.00455840455841","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.49","65.04558404558405","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.5","65.20968660968661","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.51","65.26353276353277","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.52","65.30712250712251","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.53","65.29686609686611","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.54","65.60199430199431","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.55","65.58148148148149","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.56","65.59686609686611","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.57","65.85584045584046","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.58","65.87635327635329","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.58","82.15840455840457","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.59","112.01994301994303","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","3.59","146.14045584045584","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.6","143.5096866096866","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.59","113.05071225071227","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.59","98.97378917378919","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.59","89.02763532763534","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","86.27891737891738","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","77.86866096866098","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","71.35327635327636","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","71.96096866096867","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","71.89943019943021","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","71.7994301994302","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","73.11481481481482","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","74.05327635327636","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","74.90455840455841","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","74.60968660968662","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","72.14301994301995","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","71.55071225071227","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.58","65.0891737891738","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.57","72.61737891737893","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.57","93.62250712250713","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.57","64.97378917378919","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.57","64.97378917378919","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.57","64.96096866096867","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.57","64.8917378917379","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.81737891737893","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.86353276353277","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.82250712250713","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.85584045584046","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.82250712250713","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.75327635327636","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.82250712250713","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.86353276353277","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.78404558404559","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.84558404558405","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.84045584045585","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","67.36609686609687","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","67.36609686609687","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.8917378917379","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.91737891737893","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.86353276353277","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.92763532763533","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.98917378917379","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.94558404558406","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.93789173789175","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.96866096866097","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","65.3968660968661","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.91737891737893","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.8891737891738","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.97122507122508","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.97122507122508","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.72763532763534","1","1"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","3.56","64.74045584045585","1","1"
